OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REGULATED,CNTRL_AREA,PLAN_AREA,HOLDING_CO,SUMMR_PEAK,WINTR_PEAK,SUMMER_CAP,WINTER_CAP,NET_GEN,PURCHASED,NET_EX,RETAIL_MWH,WSALE_MWH,TOTAL_MWH,TRANS_MWH,CUSTOMERS,YEAR,Shape__Are,Shape__Len,IPM_Region,ID_2
"396","12700",MISSOURI RURAL ELECTRIC COOP,BUS. RT. 61N.,PALMYRA,MO,"63461",(573) 769-2107,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, http://www.amec.org/content/our-co-ops",2021/10/06,OTHER,2019/05/01,http://www.northeast-power.coop/,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,MISSOURI RURAL ELECTRIC COOP,37.000000000000000,39.000000000000000,-999999.000000000000000,-999999.000000000000000,"8","234005","0","227116","1144","234013","0","5430","2020",0.159972364257555,1.943931605795980,S_D_AECI,"41"
"412","12802",CITY OF MONROE CITY - (MO),109 SECOND STREET,MONROE CITY,MO,"63456",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,CITY OF MONROE CITY - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"33659","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.434052896049934,3.323136078776110,S_D_AECI,"41"
"462","13057",CITY OF MOUNTAIN VIEW - (MO),NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,CITY OF MOUNTAIN VIEW - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"25156","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.242803631125071,2.026726944983040,S_D_AECI,"41"
"521","13470",CITY OF NEW MADRID - (MO),NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,CITY OF NEW MADRID - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"36005","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.000487011022415,0.294982437311696,S_D_AECI,"41"
"539","13527",CITY OF NEWBURG - (MO),NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,CITY OF NEWBURG - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"3740","-999999","-999999","-999999","-999999","-999999","-999999","198","2020",0.178815865400566,2.098667807372240,S_D_AECI,"41"
"565","13676","NORTH ARKANSAS ELEC COOP, INC",NOT AVAILABLE,SALEM,AR,NOT AVAILABLE,(870) 994-2191,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://aecc.com/distribution-cooperatives/",2021/10/06,OTHER,2019/05/01,http://www.naeci.com/,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,"NORTH ARKANSAS ELEC COOP, INC",143.000000000000000,134.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","643921","0","601516","-999999","643921","0","37358","2020",0.644188076781120,4.328595670529630,S_D_AECI,"41"
"571","13690",NORTH CENTRAL MO ELEC COOP INC,NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, http://www.amec.org/content/our-co-ops",2021/10/06,OTHER,2021/04/29,http://www.ncmec.coop/,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,NORTH CENTRAL MO ELEC COOP INC,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"170900","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.421755080155890,3.049170614660640,S_D_AECI,"41"
"651","14127",OMAHA PUBLIC POWER DISTRICT,444 SOUTH 16 STREET MALL,OMAHA,NE,"68102",(402) 536-4131,POLITICAL SUBDIVISION,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census, https://ww3.oppd.com/power-outage-map/",2021/10/06,OTHER,2018/10/12,http://www.oppd.com/,REGULATED,SOUTHWEST POWER POOL,SOUTHWEST POWER POOL (SPP),OMAHA PUBLIC POWER DISTRICT,2384.000000000000000,1666.000000000000000,2694.699999999999818,-999999.000000000000000,"9703433","6748670","152779","11088938","4950477","16604882","0","390321","2020",1.705006531206440,8.685595465452289,S_D_AECI,"41"
"668","14192",OSAGE VALLEY ELEC COOP ASSN,NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, http://www.amec.org/content/our-co-ops",2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,OSAGE VALLEY ELEC COOP ASSN,64.000000000000000,76.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","289622","0","289622","-999999","289622","0","16476","2020",0.818432787453730,4.609895344206080,S_D_AECI,"41"
"693","14285",OZARK BORDER ELECTRIC COOP,NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, http://www.amec.org/content/our-co-ops",2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,REGULATED,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,OZARK BORDER ELECTRIC COOP,169.000000000000000,172.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","732140","0","681472","-999999","732140","0","40179","2020",0.719713091858694,4.665097873353800,S_D_AECI,"41"
"706","14400",CITY OF PALMYRA - (MO),P O BOX 32,PALMYRA,MO,"63461",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF PALMYRA - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"28724","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.000511158548761,0.136008275394206,S_D_AECI,"41"
"714","14456",CITY OF PARIS - (MO),NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,CITY OF PARIS - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"10084","-999999","-999999","-999999","-999999","-999999","-999999","725","2020",0.181727477600134,1.819747435804820,S_D_AECI,"41"
"757","14712",PEMISCOT-DUNKLIN ELEC COOP INC,NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, http://www.amec.org/content/our-co-ops",2021/10/06,OTHER,2021/04/29,https://www.pemdunk.com/,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,PEMISCOT-DUNKLIN ELEC COOP INC,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"150798","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.285654884059568,3.063810638695230,S_D_AECI,"41"
"765","14806",CITY OF PERRY - (MO),NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF PERRY - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"10827","-999999","-999999","-999999","-999999","-999999","-999999","399","2020",0.131259516948830,1.674397553918220,S_D_AECI,"41"
"882","15672",RALLS COUNTY ELECTRIC COOP,NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, http://www.amec.org/content/our-co-ops",2021/10/06,OTHER,2021/04/29,http://www.rallscountyelectric.com/,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,RALLS COUNTY ELECTRIC COOP,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"104583","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.225956104122361,2.230066332788080,S_D_AECI,"41"
"919","15981",CITY OF RICHLAND - (MO),NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,CITY OF RICHLAND - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"15603","-999999","-999999","-999999","-999999","-999999","-999999","999","2020",0.537664454794367,3.884210002598910,S_D_AECI,"41"
"982","1647",CITY OF BETHANY - (MO),804 SOUTH 11TH. ST.,BETHANY,MO,"64424",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWESTERN POWER ADMINISTRATION,NOT AVAILABLE,CITY OF BETHANY - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"33876","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.000420300074211,0.194998243276109,S_D_AECI,"41"
"996","16559",CITY OF SALEM - (MO),NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,CITY OF SALEM - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"55713","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.199398902651637,2.253465762327020,S_D_AECI,"41"
"997","16560",CITY OF SALISBURY - (MO),128 WEST SECOND STREET,SALISBURY,MO,"65281",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF SALISBURY - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"15117","-999999","-999999","-999999","-999999","-999999","-999999","980","2020",0.208063745950767,2.431489947664690,S_D_AECI,"41"
"1034","16805",SEMO ELECTRIC COOPERATIVE,NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, http://www.amec.org/content/our-co-ops",2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,SEMO ELECTRIC COOPERATIVE,89.000000000000000,68.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","354813","0","329759","-999999","354813","0","16019","2020",0.466431769459177,3.751944872291070,S_D_AECI,"41"
"1041","16851",SE-MA-NO ELECTRIC COOP,NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, http://www.amec.org/content/our-co-ops",2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,SE-MA-NO ELECTRIC COOP,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"106537","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.113523805790237,1.849689596279890,S_D_AECI,"41"
"1058","16959",CITY OF SEYMOUR - (MO),NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,CITY OF SEYMOUR - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"20098","-999999","-999999","-999999","-999999","-999999","-999999","848","2020",0.156244499298737,1.622668449867760,S_D_AECI,"41"
"1068","17035",CITY OF SHELBINA - (MO),116 E WALNUT,SHELBINA,MO,"63468",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,CITY OF SHELBINA - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"30355","-999999","-999999","-999999","-999999","-999999","-999999","981","2020",0.136759011599452,1.596562511212870,S_D_AECI,"41"
"1089","17177",CITY OF SIKESTON - (MO),P O BOX 370,SIKESTON,MO,"63801",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWESTERN POWER ADMINISTRATION,NOT AVAILABLE,CITY OF SIKESTON - (MO),70.000000000000000,71.000000000000000,240.000000000000000,240.000000000000000,"1594093","434516","-1201","352828","1662298","2027408","0","8676","2020",0.002162803334386,0.558350919906518,S_D_AECI,"41"
"1152","17631",SOUTHERN ILLINOIS ELEC COOP,NOT AVAILABLE,NOT AVAILABLE,IL,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",MISO,SOUTHERN ILLINOIS ELEC COOP,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"176540","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.338856920678381,3.802802363560320,S_D_AECI,"41"
"1177","1775",BLACK RIVER ELECTRIC COOP - (MO),NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, http://www.amec.org/content/our-co-ops",2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,BLACK RIVER ELECTRIC COOP - (MO),93.000000000000000,110.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","480470","0","464689","-999999","480470","0","24748","2020",0.794377193009950,4.803804296052610,S_D_AECI,"41"
"1217","17918",CITY OF ST ROBERT - (MO),NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,CITY OF ST ROBERT - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"57265","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.146292565548492,1.545553085975070,S_D_AECI,"41"
"1219","17946",CITY OF STANBERRY - (MO),130 W FIRST STREET,STANBERRY,MO,"64489",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF STANBERRY - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"8470","-999999","-999999","-999999","-999999","-999999","-999999","685","2020",0.134789884410566,1.471504962338410,S_D_AECI,"41"
"1230","18045",CITY OF STEELVILLE,NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,CITY OF STEELVILLE,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"21044","-999999","-999999","-999999","-999999","-999999","-999999","794","2020",0.197547419100601,1.905060326229990,S_D_AECI,"41"
"1287","18408",CITY OF SYRACUSE - (NE),NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,(402) 269-2173,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.syracusene.com/index.php/city-services/utilities,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF SYRACUSE - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"18545","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.170798573496995,2.086571368970840,S_D_AECI,"41"
"1288","18428",VILLAGE OF TALMAGE - (NE),NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,VILLAGE OF TALMAGE - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"1850","-999999","-999999","-999999","-999999","-999999","-999999","158","2020",0.170845874922406,2.086872849570190,S_D_AECI,"41"
"1315","18806",CITY OF THAYER - (MO),NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF THAYER - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"13616","-999999","-999999","-999999","-999999","-999999","-999999","892","2020",0.000592670674450,0.320356786890541,S_D_AECI,"41"
"1368","19158",TRI-COUNTY ELECTRIC COOP ASSN (MO),NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, http://www.amec.org/content/our-co-ops",2021/10/06,OTHER,2021/04/29,https://www.tricountyelectric.org/,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,TRI-COUNTY ELECTRIC COOP ASSN,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"96769","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.363285080585001,2.937987855797460,S_D_AECI,"41"
"1407","19436",UNION ELECTRIC CO - (MO),1901 CHOUTEAU AVENUE,ST LOUIS,MO,"63103",NOT AVAILABLE,INVESTOR OWNED,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.ameren.com/about/service-area",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",MISO,AMEREN CORP,6666.000000000000000,6058.000000000000000,10913.000000000000000,11799.000000000000000,"36588358","3063778","0","30601887","7577680","39652136","0","1235266","2020",6.154609392761810,29.429026447559298,S_D_AECI,"41"
"1412","19474",CITY OF UNIONVILLE - (MO),2221 MAIN STREET,UNIONVILLE,MO,"63565",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,CITY OF UNIONVILLE - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"17356","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.142889243001264,2.300520148903030,S_D_AECI,"41"
"1439","19722",CITY OF VANDALIA - (MO),200 EAST PARK,VANDALIA,MO,"63382",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,CITY OF VANDALIA - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"19295","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.000331400017330,0.178487831496705,S_D_AECI,"41"
"1479","2001",BOONE ELECTRIC COOP,NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, http://www.amec.org/content/our-co-ops",2021/10/06,OTHER,2021/04/29,https://booneelectric.coop/,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",NOT AVAILABLE,BOONE ELECTRIC COOP,132.000000000000000,121.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","578996","0","552300","-999999","578996","0","33303","2020",0.204487954187471,2.483771287919890,S_D_AECI,"41"
